person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Income_Category,Credit_Burden_Percent
27,70000,OWN,2.0,HOMEIMPROVEMENT,B,2250,10.36,0,0.03,N,7,Medium,3.21
27,70000,MORTGAGE,8.0,MEDICAL,A,1300,5.79,0,0.02,N,9,Medium,1.86
27,70000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,1000,6.54,0,0.01,N,5,Medium,1.43
27,43080,RENT,7.0,PERSONAL,C,10000,13.98,0,0.23,N,9,Medium,23.21
34,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.29,N,5,Medium,28.57
27,43200,RENT,4.0,EDUCATION,A,10000,7.49,0,0.23,N,10,Medium,23.15
27,70000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,8000,14.46,0,0.11,N,7,Medium,11.43
31,43288,RENT,7.0,MEDICAL,B,10000,10.74,0,0.23,N,5,Medium,23.1
31,70000,MORTGAGE,5.0,EDUCATION,A,4000,6.54,0,0.06,N,7,Medium,5.71
33,43337,RENT,17.0,PERSONAL,A,10000,6.92,0,0.23,N,6,Medium,23.07
29,70000,OWN,13.0,VENTURE,A,13000,6.91,0,0.19,N,8,Medium,18.57
30,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10200,6.91,0,0.15,N,8,Medium,14.57
27,44000,RENT,12.0,MEDICAL,D,10000,16.77,0,0.23,N,9,Medium,22.73
30,54400,MORTGAGE,3.0,MEDICAL,A,23500,6.91,1,0.37,N,7,Medium,43.2
33,70000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,14000,12.61,0,0.2,Y,10,Medium,20.0
35,44000,RENT,8.0,DEBTCONSOLIDATION,A,10000,6.54,0,0.23,N,6,Medium,22.73
35,38469,RENT,0.0,HOMEIMPROVEMENT,C,10000,12.23,1,0.26,Y,7,Medium,25.99
29,45000,RENT,4.0,VENTURE,B,10000,12.42,0,0.22,N,7,Medium,22.22
32,70000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,9000,7.14,0,0.13,N,10,Medium,12.86
30,70000,MORTGAGE,15.0,PERSONAL,A,12250,7.51,0,0.17,N,6,Medium,17.5
30,45000,RENT,5.0,PERSONAL,A,10000,7.51,0,0.22,N,7,Medium,22.22
31,45000,RENT,4.0,EDUCATION,B,10000,10.65,0,0.22,N,5,Medium,22.22
28,64000,MORTGAGE,10.0,HOMEIMPROVEMENT,E,6000,16.45,1,0.09,Y,9,Medium,9.38
28,70000,MORTGAGE,7.0,MEDICAL,A,4000,6.39,0,0.06,N,8,Medium,5.71
28,45000,RENT,1.0,DEBTCONSOLIDATION,B,10000,9.91,0,0.22,N,6,Medium,22.22
32,70000,OWN,1.0,MEDICAL,A,14400,7.88,0,0.21,N,10,Medium,20.57
30,70000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,10000,10.75,0,0.14,N,6,Medium,14.29
29,70000,MORTGAGE,7.0,MEDICAL,B,4000,11.86,0,0.06,N,5,Medium,5.71
28,70000,OWN,7.0,VENTURE,B,8000,11.49,0,0.11,N,9,Medium,11.43
31,70000,MORTGAGE,3.0,PERSONAL,A,8000,7.88,0,0.11,N,5,Medium,11.43
33,54400,MORTGAGE,2.0,MEDICAL,B,5000,11.86,1,0.08,N,9,Medium,9.19
35,45000,RENT,2.0,VENTURE,B,10000,10.36,0,0.22,N,5,Medium,22.22
29,70000,MORTGAGE,1.0,EDUCATION,B,20000,9.88,0,0.29,N,10,Medium,28.57
28,70000,MORTGAGE,12.0,PERSONAL,A,3000,6.39,0,0.04,N,8,Medium,4.29
30,70000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,15000,12.73,0,0.21,Y,6,Medium,21.43
28,39000,RENT,6.0,MEDICAL,D,10000,14.96,1,0.26,N,6,Medium,25.64
31,64000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,25000,10.62,1,0.39,N,5,Medium,39.06
27,45000,RENT,9.0,DEBTCONSOLIDATION,A,10000,7.51,0,0.22,N,5,Medium,22.22
35,39000,RENT,2.0,MEDICAL,C,10000,13.16,1,0.26,N,6,Medium,25.64
28,54400,MORTGAGE,6.0,MEDICAL,D,5000,16.07,1,0.08,N,8,Medium,9.19
29,39000,RENT,1.0,HOMEIMPROVEMENT,D,10000,14.11,1,0.26,Y,7,Medium,25.64
31,70000,MORTGAGE,2.0,MEDICAL,B,4625,10.62,0,0.07,N,6,Medium,6.61
31,70000,MORTGAGE,16.0,VENTURE,A,14000,7.88,0,0.2,N,10,Medium,20.0
32,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,9.88,0,0.14,N,5,Medium,14.29
35,70000,OWN,6.0,VENTURE,B,17000,9.88,0,0.24,N,6,Medium,24.29
30,45000,RENT,4.0,VENTURE,D,10000,13.36,0,0.22,N,9,Medium,22.22
27,54400,MORTGAGE,11.0,MEDICAL,D,11000,15.33,1,0.17,Y,10,Medium,20.22
29,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6500,7.88,0,0.09,N,9,Medium,9.29
29,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,13.85,0,0.14,N,7,Medium,14.29
27,45000,RENT,1.0,MEDICAL,B,10000,9.2,0,0.22,N,10,Medium,22.22
34,52800,RENT,2.0,DEBTCONSOLIDATION,B,4325,10.75,0,0.08,N,5,Medium,8.19
33,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,13.57,0,0.04,Y,9,Medium,4.29
31,64000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5100,13.22,1,0.08,N,10,Medium,7.97
28,35000,RENT,5.0,VENTURE,F,4250,16.96,0,0.12,N,6,Medium,12.14
34,70000,MORTGAGE,16.0,PERSONAL,A,4000,7.74,0,0.06,N,5,Medium,5.71
28,10800,RENT,0.0,DEBTCONSOLIDATION,B,4200,11.83,1,0.39,N,5,Low,38.89
31,14400,RENT,0.0,DEBTCONSOLIDATION,C,4200,14.17,1,0.29,Y,8,Low,29.17
27,70000,MORTGAGE,7.0,VENTURE,D,8000,16.0,0,0.11,N,10,Medium,11.43
33,70000,MORTGAGE,0.0,PERSONAL,C,5600,13.57,0,0.08,Y,8,Medium,8.0
28,70000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,12.18,0,0.29,N,6,Medium,28.57
30,39600,RENT,4.0,DEBTCONSOLIDATION,F,10000,20.89,1,0.25,Y,10,Medium,25.25
31,70000,MORTGAGE,11.0,EDUCATION,A,2000,7.4,0,0.03,N,7,Medium,2.86
29,70000,OTHER,1.0,PERSONAL,B,5000,11.14,0,0.07,N,6,Medium,7.14
28,70000,MORTGAGE,11.0,VENTURE,E,15000,16.0,0,0.21,N,7,Medium,21.43
32,46000,RENT,16.0,PERSONAL,B,10000,10.59,0,0.22,N,7,Medium,21.74
35,46000,RENT,3.0,MEDICAL,E,10000,17.14,0,0.22,N,5,Medium,21.74
31,46000,RENT,0.0,MEDICAL,A,10000,7.51,0,0.22,N,7,Medium,21.74
29,40000,RENT,1.0,HOMEIMPROVEMENT,C,10000,13.16,1,0.25,N,7,Medium,25.0
27,46000,RENT,1.0,VENTURE,A,10000,9.32,0,0.22,N,7,Medium,21.74
27,70000,OWN,0.0,PERSONAL,C,15000,12.84,0,0.21,N,10,Medium,21.43
28,30000,RENT,6.0,VENTURE,C,4200,15.23,0,0.14,Y,7,Low,14.0
34,30000,RENT,5.0,VENTURE,A,4200,5.79,0,0.14,N,5,Low,14.0
33,70000,MORTGAGE,3.0,VENTURE,C,20000,12.84,0,0.29,Y,7,Medium,28.57
27,30000,RENT,2.0,VENTURE,B,4200,12.53,0,0.14,N,10,Low,14.0
35,30996,RENT,18.0,EDUCATION,C,4200,14.79,0,0.14,Y,6,Medium,13.55
28,64000,OTHER,11.0,PERSONAL,A,15000,9.63,1,0.23,N,10,Medium,23.44
31,31500,RENT,2.0,MEDICAL,B,4200,9.99,0,0.13,N,7,Medium,13.33
27,32000,RENT,3.0,MEDICAL,A,4200,8.0,0,0.13,N,10,Medium,13.12
28,33600,RENT,12.0,EDUCATION,B,4200,10.0,0,0.13,N,5,Medium,12.5
30,36000,RENT,2.0,EDUCATION,C,4200,14.27,0,0.12,Y,5,Medium,11.67
34,64000,MORTGAGE,13.0,PERSONAL,B,24000,10.71,1,0.38,N,7,Medium,37.5
28,70000,MORTGAGE,0.0,EDUCATION,A,5000,7.43,0,0.07,N,5,Medium,7.14
29,70008,MORTGAGE,8.0,MEDICAL,A,5000,5.99,0,0.07,N,5,High,7.14
30,40000,RENT,0.0,PERSONAL,C,4200,12.68,0,0.1,N,7,Medium,10.5
28,40000,RENT,2.0,VENTURE,A,4200,7.51,0,0.1,N,5,Medium,10.5
32,70197,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4100,7.51,0,0.06,N,6,High,5.84
27,70200,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6000,7.29,0,0.09,N,5,High,8.55
28,70254,OWN,12.0,VENTURE,A,3500,6.62,0,0.05,N,9,High,4.98
28,70356,MORTGAGE,12.0,EDUCATION,B,6000,11.11,0,0.09,N,5,High,8.53
32,70400,MORTGAGE,3.0,PERSONAL,A,13000,7.88,0,0.18,N,9,High,18.47
27,43200,RENT,4.0,MEDICAL,B,4200,10.74,0,0.1,N,6,Medium,9.72
32,64500,MORTGAGE,3.0,EDUCATION,C,19400,13.11,1,0.3,Y,10,Medium,30.08
28,64500,MORTGAGE,1.0,VENTURE,C,4000,13.79,1,0.06,Y,8,Medium,6.2
27,48000,RENT,4.0,DEBTCONSOLIDATION,B,4200,10.74,0,0.09,N,5,Medium,8.75
34,70596,MORTGAGE,18.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.14,N,9,High,14.17
30,48500,RENT,0.0,MEDICAL,B,4200,11.48,0,0.09,N,7,Medium,8.66
32,52000,RENT,10.0,EDUCATION,A,4200,7.51,0,0.08,N,6,Medium,8.08
32,52000,RENT,3.0,EDUCATION,C,4200,13.23,0,0.08,Y,10,Medium,8.08
28,70834,MORTGAGE,4.0,PERSONAL,B,20000,12.21,0,0.28,N,9,High,28.24
35,53000,RENT,2.0,HOMEIMPROVEMENT,B,4200,11.71,0,0.08,N,6,Medium,7.92
28,70900,MORTGAGE,12.0,EDUCATION,D,25000,15.37,0,0.35,Y,6,High,35.26
28,70920,MORTGAGE,12.0,PERSONAL,A,7600,6.03,0,0.11,N,9,High,10.72
32,53500,RENT,1.0,PERSONAL,C,4200,13.98,0,0.08,Y,10,Medium,7.85
29,54996,RENT,6.0,PERSONAL,E,4200,15.95,0,0.08,Y,10,Medium,7.64
28,71000,MORTGAGE,4.0,PERSONAL,A,12000,8.49,0,0.17,N,9,High,16.9
30,50650,RENT,5.0,PERSONAL,B,4200,9.91,1,0.08,N,7,Medium,8.29
33,71000,MORTGAGE,4.0,MEDICAL,B,5300,11.49,0,0.07,N,7,High,7.46
32,71000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,14000,6.99,0,0.2,N,8,High,19.72
31,60000,RENT,4.0,HOMEIMPROVEMENT,A,4200,8.49,0,0.07,N,10,Medium,7.0
29,60000,RENT,6.0,MEDICAL,A,4200,8.63,0,0.07,N,10,Medium,7.0
33,71000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.14,N,9,High,14.08
33,71000,MORTGAGE,7.0,EDUCATION,C,8000,12.68,0,0.11,Y,10,High,11.27
29,71000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,11000,13.43,0,0.15,Y,6,High,15.49
27,55512,RENT,11.0,MEDICAL,C,4200,14.26,1,0.08,Y,8,Medium,7.57
35,61600,RENT,4.0,MEDICAL,A,4200,7.29,0,0.07,N,9,Medium,6.82
32,65000,RENT,2.0,VENTURE,C,4200,14.79,0,0.06,N,10,Medium,6.46
29,71000,OWN,13.0,MEDICAL,A,14000,7.14,0,0.2,N,5,High,19.72
33,71000,MORTGAGE,11.0,PERSONAL,C,6000,14.72,0,0.08,Y,7,High,8.45
29,71000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.06,N,9,High,5.63
27,53550,RENT,3.0,MEDICAL,B,4200,11.99,1,0.07,N,8,Medium,7.84
34,70000,RENT,1.0,EDUCATION,D,4200,14.61,1,0.06,N,6,Medium,6.0
30,85000,RENT,5.0,MEDICAL,A,4200,5.99,0,0.05,N,6,High,4.94
28,71000,MORTGAGE,1.0,VENTURE,B,9800,12.21,0,0.14,N,5,High,13.8
27,93000,RENT,11.0,PERSONAL,A,4200,5.42,0,0.05,N,6,High,4.52
29,25000,RENT,0.0,PERSONAL,B,4125,11.71,0,0.17,N,6,Low,16.5
28,71007,MORTGAGE,4.0,EDUCATION,F,25000,18.62,0,0.35,N,7,High,35.21
34,59000,RENT,0.0,EDUCATION,D,4100,14.91,1,0.07,N,10,Medium,6.95
31,19200,RENT,0.0,MEDICAL,A,4075,8.32,1,0.21,N,6,Low,21.22
27,71352,MORTGAGE,3.0,VENTURE,A,9000,6.54,0,0.13,N,6,High,12.61
29,71500,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6000,9.63,0,0.08,N,10,High,8.39
28,71500,MORTGAGE,13.0,HOMEIMPROVEMENT,B,15000,11.49,0,0.21,N,7,High,20.98
35,71500,MORTGAGE,1.0,HOMEIMPROVEMENT,B,19200,10.99,0,0.27,N,6,High,26.85
27,71700,MORTGAGE,11.0,HOMEIMPROVEMENT,C,9000,13.8,0,0.13,N,5,High,12.55
27,71738,MORTGAGE,4.0,EDUCATION,B,11500,9.63,0,0.16,N,9,High,16.03
31,47000,RENT,5.0,EDUCATION,B,10000,11.99,0,0.21,N,8,Medium,21.28
28,47200,RENT,3.0,PERSONAL,B,10000,9.99,0,0.21,N,8,Medium,21.19
31,47500,RENT,2.0,MEDICAL,C,10000,15.96,0,0.21,N,10,Medium,21.05
27,72000,MORTGAGE,9.0,PERSONAL,D,22000,17.58,0,0.31,Y,6,High,30.56
31,66000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,2400,9.91,1,0.04,N,5,Medium,3.64
34,72000,OWN,2.0,MEDICAL,A,13150,6.03,0,0.18,N,10,High,18.26
29,47800,RENT,4.0,DEBTCONSOLIDATION,A,10000,7.49,0,0.21,N,5,Medium,20.92
34,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.14,Y,8,High,13.89
31,42000,RENT,4.0,EDUCATION,B,10000,11.71,1,0.24,N,5,Medium,23.81
27,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,7.9,0,0.14,N,7,High,13.89
28,72000,MORTGAGE,12.0,MEDICAL,A,4500,6.62,0,0.06,N,8,High,6.25
27,72000,MORTGAGE,2.0,MEDICAL,A,21100,8.9,0,0.29,N,8,High,29.31
30,66000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,11.71,1,0.18,N,6,Medium,18.18
29,48000,RENT,6.0,MEDICAL,C,10000,13.8,0,0.21,N,10,Medium,20.83
29,72000,MORTGAGE,3.0,MEDICAL,B,14000,10.65,0,0.19,N,7,High,19.44
27,72000,MORTGAGE,6.0,MEDICAL,A,17000,6.03,0,0.24,N,6,High,23.61
29,42000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.21,1,0.24,Y,7,Medium,23.81
31,72000,MORTGAGE,15.0,MEDICAL,A,1900,7.51,0,0.03,N,6,High,2.64
28,72000,MORTGAGE,3.0,EDUCATION,C,28000,15.96,0,0.39,N,10,High,38.89
29,48000,RENT,13.0,PERSONAL,A,10000,7.51,0,0.21,N,7,Medium,20.83
27,72000,MORTGAGE,7.0,MEDICAL,A,6500,6.03,0,0.09,N,5,High,9.03
27,72000,OWN,2.0,MEDICAL,A,10000,6.62,0,0.14,N,9,High,13.89
27,72000,MORTGAGE,4.0,PERSONAL,B,14000,12.42,0,0.19,N,10,High,19.44
31,72000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,9800,6.62,0,0.14,N,8,High,13.61
35,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12800,6.62,0,0.18,N,5,High,17.78
29,48000,RENT,4.0,MEDICAL,B,10000,10.62,0,0.21,N,10,Medium,20.83
27,48000,RENT,0.0,MEDICAL,B,10000,10.62,0,0.21,N,6,Medium,20.83
28,48000,RENT,8.0,PERSONAL,C,10000,13.48,0,0.21,Y,9,Medium,20.83
27,72000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,5.42,0,0.21,N,5,High,20.83
34,48000,RENT,14.0,PERSONAL,D,10000,15.7,0,0.21,Y,9,Medium,20.83
30,48000,RENT,3.0,VENTURE,C,10000,12.87,0,0.21,Y,8,Medium,20.83
30,48000,RENT,1.0,EDUCATION,B,10000,12.18,0,0.21,N,9,Medium,20.83
30,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,4800,13.49,0,0.07,Y,7,High,6.67
29,72000,MORTGAGE,6.0,EDUCATION,A,10800,6.99,0,0.15,N,8,High,15.0
30,72000,MORTGAGE,3.0,MEDICAL,A,14000,6.99,0,0.19,N,9,High,19.44
27,72000,MORTGAGE,11.0,MEDICAL,C,9500,13.99,0,0.13,N,6,High,13.19
27,72000,OWN,2.0,EDUCATION,B,12000,9.99,0,0.17,N,9,High,16.67
30,72000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,3000,9.99,0,0.04,N,9,High,4.17
33,72000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4250,5.42,0,0.06,N,5,High,5.9
28,48000,RENT,0.0,EDUCATION,B,10000,10.08,0,0.21,N,6,Medium,20.83
29,72000,MORTGAGE,3.0,MEDICAL,B,12000,11.49,0,0.17,N,5,High,16.67
29,72000,MORTGAGE,6.0,VENTURE,D,16800,15.62,0,0.23,N,9,High,23.33
28,56100,MORTGAGE,12.0,MEDICAL,A,10000,8.49,1,0.15,N,8,Medium,17.83
27,72000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.14,N,9,High,13.89
27,72000,MORTGAGE,11.0,PERSONAL,B,7000,11.49,0,0.1,N,8,High,9.72
31,72000,MORTGAGE,14.0,MEDICAL,A,7000,5.42,0,0.1,N,8,High,9.72
30,66000,MORTGAGE,14.0,EDUCATION,C,11200,13.49,1,0.17,N,9,Medium,16.97
30,72000,MORTGAGE,14.0,EDUCATION,C,9000,15.23,0,0.13,Y,10,High,12.5
27,49800,RENT,3.0,PERSONAL,B,10000,10.74,0,0.2,N,7,Medium,20.08
35,72000,MORTGAGE,4.0,MEDICAL,B,15000,10.59,0,0.21,N,6,High,20.83
30,72000,MORTGAGE,4.0,VENTURE,B,6000,11.99,0,0.08,N,10,High,8.33
32,72000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,24000,6.92,0,0.33,N,8,High,33.33
30,72000,MORTGAGE,12.0,MEDICAL,B,10000,10.0,0,0.14,N,7,High,13.89
29,72000,MORTGAGE,13.0,VENTURE,A,22100,7.29,0,0.31,N,5,High,30.69
35,50000,RENT,4.0,EDUCATION,B,10000,9.91,0,0.2,N,7,Medium,20.0
31,72000,MORTGAGE,7.0,VENTURE,A,5000,6.92,0,0.07,N,10,High,6.94
32,66000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,2000,15.28,1,0.03,N,7,Medium,3.03
27,72000,MORTGAGE,6.0,EDUCATION,A,6000,5.42,0,0.08,N,10,High,8.33
30,72000,MORTGAGE,7.0,EDUCATION,C,9600,14.17,0,0.13,N,5,High,13.33
29,72000,MORTGAGE,13.0,MEDICAL,A,7400,5.42,0,0.1,N,8,High,10.28
28,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12000,6.92,0,0.17,N,7,High,16.67
27,44000,RENT,5.0,VENTURE,C,10000,15.27,1,0.23,Y,7,Medium,22.73
28,72000,OWN,6.0,MEDICAL,B,25000,11.11,0,0.35,N,8,High,34.72
31,50000,RENT,1.0,MEDICAL,B,10000,12.69,0,0.2,N,8,Medium,20.0
27,72000,MORTGAGE,5.0,MEDICAL,A,11500,6.91,0,0.16,N,10,High,15.97
27,72000,MORTGAGE,2.0,EDUCATION,B,2600,9.25,0,0.04,N,7,High,3.61
29,72000,MORTGAGE,5.0,PERSONAL,A,10000,6.17,0,0.14,N,10,High,13.89
28,50000,RENT,12.0,DEBTCONSOLIDATION,B,10000,10.74,0,0.2,N,8,Medium,20.0
30,50000,RENT,0.0,HOMEIMPROVEMENT,B,10000,10.36,0,0.2,N,7,Medium,20.0
32,50000,RENT,6.0,DEBTCONSOLIDATION,B,10000,9.25,0,0.2,N,8,Medium,20.0
28,72000,MORTGAGE,12.0,PERSONAL,E,16000,15.95,0,0.22,N,5,High,22.22
28,50000,RENT,5.0,PERSONAL,A,10000,7.88,0,0.2,N,7,Medium,20.0
28,44000,RENT,2.0,MEDICAL,C,10000,13.48,1,0.23,N,8,Medium,22.73
30,50000,RENT,3.0,PERSONAL,C,10000,13.22,0,0.2,N,7,Medium,20.0
30,72000,MORTGAGE,5.0,MEDICAL,B,20000,10.38,0,0.28,N,5,High,27.78
29,72000,MORTGAGE,7.0,MEDICAL,A,24000,7.88,0,0.33,N,9,High,33.33
34,72000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4000,7.14,0,0.06,N,9,High,5.56
30,72000,MORTGAGE,13.0,VENTURE,A,12000,7.88,0,0.17,N,8,High,16.67
29,50000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.2,N,6,Medium,20.0
31,44000,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.71,1,0.23,N,9,Medium,22.73
30,72000,MORTGAGE,3.0,MEDICAL,C,9000,14.22,0,0.13,Y,6,High,12.5
29,44004,RENT,7.0,PERSONAL,D,10000,15.33,1,0.23,Y,8,Medium,22.73
35,72000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10750,7.51,0,0.15,N,9,High,14.93
28,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4000,10.99,0,0.06,N,6,High,5.56
29,72000,MORTGAGE,0.0,VENTURE,B,24000,10.99,0,0.33,N,6,High,33.33
33,50800,RENT,16.0,EDUCATION,E,10000,16.4,0,0.2,Y,7,Medium,19.69
32,50911,RENT,7.0,PERSONAL,C,10000,13.06,0,0.2,N,7,Medium,19.64
28,51000,RENT,3.0,HOMEIMPROVEMENT,A,10000,6.92,0,0.2,N,8,Medium,19.61
28,72000,MORTGAGE,13.0,PERSONAL,C,16000,14.26,0,0.22,N,9,High,22.22
27,51000,RENT,0.0,VENTURE,A,10000,7.88,0,0.2,N,5,Medium,19.61
27,72000,OWN,10.0,VENTURE,A,10000,8.94,0,0.14,N,6,High,13.89
28,72000,MORTGAGE,12.0,VENTURE,A,15000,8.94,0,0.21,N,9,High,20.83
29,66000,MORTGAGE,4.0,DEBTCONSOLIDATION,E,8200,17.04,1,0.12,Y,7,Medium,12.42
31,72000,MORTGAGE,15.0,VENTURE,D,12300,14.96,0,0.17,Y,5,High,17.08
28,72000,MORTGAGE,1.0,EDUCATION,D,6000,15.37,0,0.08,Y,10,High,8.33
32,51996,RENT,2.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.19,N,9,Medium,19.23
33,51996,RENT,4.0,DEBTCONSOLIDATION,A,10000,7.14,0,0.19,N,6,Medium,19.23
30,72000,MORTGAGE,3.0,PERSONAL,B,12000,10.95,0,0.17,N,5,High,16.67
28,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,10.95,0,0.14,N,7,High,13.89
27,72000,MORTGAGE,11.0,EDUCATION,B,12500,11.89,0,0.17,N,8,High,17.36
28,52000,RENT,2.0,PERSONAL,B,10000,12.69,0,0.19,N,7,Medium,19.23
27,72000,MORTGAGE,8.0,VENTURE,C,15250,13.16,0,0.21,Y,5,High,21.18
28,72000,MORTGAGE,9.0,PERSONAL,B,18000,11.89,0,0.25,N,10,High,25.0
28,52000,RENT,12.0,VENTURE,A,10000,6.92,0,0.19,N,8,Medium,19.23
29,52000,RENT,4.0,MEDICAL,C,10000,13.23,0,0.19,Y,9,Medium,19.23
29,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,1000,7.68,0,0.01,N,6,High,1.39
28,72000,MORTGAGE,8.0,PERSONAL,D,7500,6.0,0,0.1,N,10,High,10.42
31,52000,RENT,4.0,VENTURE,B,10000,11.83,0,0.19,N,7,Medium,19.23
29,52000,RENT,9.0,PERSONAL,A,10000,8.0,0,0.19,N,8,Medium,19.23
27,72000,OWN,4.0,EDUCATION,C,8000,11.09,0,0.11,Y,9,High,11.11
33,53000,RENT,13.0,EDUCATION,C,10000,15.96,0,0.19,N,9,Medium,18.87
29,72072,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,8.49,0,0.17,N,8,High,16.65
27,53000,RENT,7.0,EDUCATION,B,10000,10.25,0,0.19,N,5,Medium,18.87
33,53000,RENT,2.0,EDUCATION,A,10000,8.94,0,0.19,N,9,Medium,18.87
28,53000,RENT,2.0,MEDICAL,B,10000,11.89,0,0.19,N,6,Medium,18.87
28,53376,RENT,5.0,PERSONAL,A,10000,5.42,0,0.19,N,5,Medium,18.74
29,72396,MORTGAGE,9.0,PERSONAL,B,9000,10.59,0,0.12,N,9,High,12.43
33,54000,RENT,13.0,VENTURE,A,10000,8.9,0,0.19,N,5,Medium,18.52
29,72500,MORTGAGE,0.0,PERSONAL,A,30000,7.49,0,0.41,N,7,High,41.38
31,72500,MORTGAGE,12.0,HOMEIMPROVEMENT,B,8875,11.99,0,0.12,N,7,High,12.24
32,72500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.06,N,10,High,5.52
27,56525,MORTGAGE,4.0,MEDICAL,D,12000,15.95,1,0.18,Y,7,Medium,21.23
35,72500,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.25,0,0.06,N,6,High,5.52
30,54000,RENT,8.0,HOMEIMPROVEMENT,A,10000,6.17,0,0.19,N,10,Medium,18.52
29,72500,MORTGAGE,2.0,MEDICAL,C,7000,13.79,0,0.1,Y,8,High,9.66
33,54000,RENT,15.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.19,N,8,Medium,18.52
29,54996,RENT,1.0,VENTURE,B,10000,9.99,0,0.18,N,10,Medium,18.18
28,48996,RENT,12.0,MEDICAL,B,10000,10.37,1,0.2,N,9,Medium,20.41
31,54996,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.74,0,0.18,N,9,Medium,18.18
33,72890,MORTGAGE,1.0,MEDICAL,C,16400,13.79,0,0.22,Y,6,High,22.5
27,72900,MORTGAGE,3.0,PERSONAL,D,10000,15.7,0,0.14,Y,9,High,13.72
34,72960,MORTGAGE,1.0,MEDICAL,B,11000,12.21,0,0.15,N,8,High,15.08
27,72996,MORTGAGE,12.0,EDUCATION,A,9200,6.03,0,0.13,N,8,High,12.6
30,48996,RENT,1.0,HOMEIMPROVEMENT,E,10000,15.45,1,0.2,N,5,Medium,20.41
28,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15600,6.03,0,0.21,N,9,High,21.37
27,55000,RENT,11.0,EDUCATION,C,10000,14.27,0,0.18,N,7,Medium,18.18
27,73000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,13000,6.03,0,0.18,N,9,High,17.81
31,55000,RENT,2.0,MEDICAL,B,10000,12.42,0,0.18,N,7,Medium,18.18
32,73000,MORTGAGE,7.0,PERSONAL,A,9600,7.9,0,0.13,N,7,High,13.15
31,55000,RENT,3.0,DEBTCONSOLIDATION,B,10000,10.59,0,0.18,N,10,Medium,18.18
32,55000,RENT,5.0,MEDICAL,A,10000,8.49,0,0.18,N,10,Medium,18.18
